alphaticr.alphaticr,alphaticr.aromatic,alphaticr.postivecharger,alphaticr.negativecharger,alphaticr.uncharger,aromatic.alphaticr,aromatic.aromatic,aromatic.postivecharger,aromatic.negativecharger,aromatic.uncharger,postivecharger.alphaticr,postivecharger.aromatic,postivecharger.postivecharger,postivecharger.negativecharger,postivecharger.uncharger,negativecharger.alphaticr,negativecharger.aromatic,negativecharger.postivecharger,negativecharger.negativecharger,negativecharger.uncharger,uncharger.alphaticr,uncharger.aromatic,uncharger.postivecharger,uncharger.negativecharger,uncharger.uncharger
0.2014925373134328,0.0298507462686567,0.0621890547263681,0.0398009950248756,0.1194029850746268,0.017412935323383,0.0024875621890547,0.0074626865671641,0.0074626865671641,0.0199004975124378,0.0646766169154228,0.0,0.0248756218905472,0.0124378109452736,0.0348258706467661,0.0547263681592039,0.0074626865671641,0.0099502487562189,0.0099502487562189,0.0124378109452736,0.1119402985074626,0.0149253731343283,0.0348258706467661,0.0248756218905472,0.0746268656716417
0.1752808988764045,0.0337078651685393,0.0269662921348314,0.0337078651685393,0.1325842696629213,0.0382022471910112,0.0134831460674157,0.0202247191011235,0.0089887640449438,0.0224719101123595,0.0449438202247191,0.0067415730337078,0.0179775280898876,0.0112359550561797,0.0224719101123595,0.0202247191011235,0.0067415730337078,0.0134831460674157,0.0044943820224719,0.0269662921348314,0.1213483146067415,0.0426966292134831,0.0247191011235955,0.0134831460674157,0.1168539325842696
0.1298904538341158,0.0312989045383411,0.0359937402190923,0.0375586854460093,0.1205007824726134,0.0453834115805946,0.0109546165884194,0.0125195618153364,0.0031298904538341,0.0422535211267605,0.0453834115805946,0.0078247261345852,0.0140845070422535,0.0125195618153364,0.0297339593114241,0.0328638497652582,0.0187793427230046,0.0125195618153364,0.0093896713615023,0.0266040688575899,0.1017214397496087,0.0453834115805946,0.0344287949921752,0.0375586854460093,0.1017214397496087
0.1544771018455229,0.0157211209842788,0.0430622009569378,0.060833902939166,0.1777170198222829,0.0095693779904306,0.0027341079972658,0.0041011619958988,0.0027341079972658,0.0123034859876965,0.0574162679425837,0.0020505809979494,0.0047846889952153,0.0095693779904306,0.0198222829801777,0.0423786739576213,0.0041011619958988,0.0164046479835953,0.0061517429938482,0.0273410799726589,0.18796992481203,0.0068352699931647,0.0252904989747095,0.0170881749829118,0.0895420369104579
0.1245474293989862,0.0311368573497465,0.055756698044895,0.0405503258508327,0.0934105720492396,0.0318609703113685,0.0094134685010861,0.0115858073859522,0.0137581462708182,0.0275162925416364,0.0441708906589427,0.0086893555394641,0.0202751629254163,0.0159304851556842,0.0456191165821868,0.0506879073135409,0.0130340333091962,0.0115858073859522,0.0188269370021723,0.0333091962346126,0.0934105720492396,0.0318609703113685,0.0354815351194786,0.0383779869659666,0.0992034757422157
0.2717291857273559,0.0384263494967978,0.0365965233302836,0.0274473924977127,0.1280878316559927,0.0393412625800548,0.0128087831655992,0.0146386093321134,0.0027447392497712,0.0182982616651418,0.0420860018298261,0.0100640439158279,0.0118938700823421,0.0064043915827996,0.0219579139981701,0.0247026532479414,0.0073193046660567,0.0064043915827996,0.0045745654162854,0.0192131747483989,0.1235132662397072,0.0192131747483989,0.0228728270814272,0.021043000914913,0.0686184812442818
0.107890499194847,0.0289855072463768,0.0499194847020934,0.0515297906602254,0.0998389694041868,0.0273752012882447,0.0064412238325281,0.0112721417069243,0.0080515297906602,0.037037037037037,0.0450885668276972,0.0128824476650563,0.0177133655394524,0.0144927536231884,0.0483091787439613,0.0466988727858293,0.0064412238325281,0.0257648953301127,0.0193236714975845,0.038647342995169,0.109500805152979,0.0354267310789049,0.0338164251207729,0.0450885668276972,0.072463768115942
0.2941176470588235,0.0470588235294117,0.0352941176470588,0.0352941176470588,0.0705882352941176,0.0352941176470588,0.0,0.0,0.0235294117647058,0.0235294117647058,0.0352941176470588,0.0,0.0235294117647058,0.0117647058823529,0.0352941176470588,0.0235294117647058,0.0,0.0235294117647058,0.0,0.0470588235294117,0.0823529411764705,0.0352941176470588,0.0235294117647058,0.0235294117647058,0.0705882352941176
0.1975683890577507,0.0364741641337386,0.0699088145896656,0.0455927051671732,0.094224924012158,0.0303951367781155,0.0091185410334346,0.0182370820668693,0.0030395136778115,0.0212765957446808,0.0547112462006079,0.0060790273556231,0.0151975683890577,0.0243161094224924,0.033434650455927,0.0638297872340425,0.0030395136778115,0.0121580547112462,0.0212765957446808,0.0121580547112462,0.094224924012158,0.0273556231003039,0.0182370820668693,0.0212765957446808,0.0668693009118541
0.2681388012618296,0.0583596214511041,0.0347003154574132,0.0268138801261829,0.1198738170347003,0.0646687697160883,0.0063091482649842,0.0047318611987381,0.001577287066246,0.0315457413249211,0.0268138801261829,0.0094637223974763,0.0047318611987381,0.0063091482649842,0.0268138801261829,0.0205047318611987,0.0047318611987381,0.001577287066246,0.0078864353312302,0.0173501577287066,0.1261829652996845,0.029968454258675,0.028391167192429,0.0110410094637223,0.0615141955835962
0.1764705882352941,0.0160427807486631,0.0481283422459893,0.0695187165775401,0.1176470588235294,0.0320855614973262,0.0,0.0053475935828877,0.0160427807486631,0.0053475935828877,0.0695187165775401,0.0053475935828877,0.0106951871657754,0.0160427807486631,0.0320855614973262,0.0481283422459893,0.0106951871657754,0.0160427807486631,0.0053475935828877,0.0481283422459893,0.0962566844919786,0.0267379679144385,0.053475935828877,0.0213903743315508,0.053475935828877
0.1089743589743589,0.0363247863247863,0.0363247863247863,0.0299145299145299,0.1217948717948717,0.0299145299145299,0.0042735042735042,0.0128205128205128,0.0106837606837606,0.032051282051282,0.0448717948717948,0.0042735042735042,0.0042735042735042,0.017094017094017,0.0491452991452991,0.0299145299145299,0.0042735042735042,0.0149572649572649,0.0085470085470085,0.0427350427350427,0.1196581196581196,0.0405982905982906,0.0512820512820512,0.0341880341880341,0.1111111111111111
0.1118980169971671,0.0552407932011331,0.0439093484419263,0.0396600566572237,0.0920679886685552,0.0297450424929178,0.0099150141643059,0.0127478753541076,0.0155807365439093,0.0524079320113314,0.0410764872521246,0.0212464589235127,0.0127478753541076,0.0127478753541076,0.0325779036827195,0.0566572237960339,0.0042492917847025,0.0212464589235127,0.0155807365439093,0.018413597733711,0.1019830028328611,0.0297450424929178,0.0297450424929178,0.0339943342776204,0.1048158640226629
0.3192019950124688,0.0249376558603491,0.0573566084788029,0.0099750623441396,0.1271820448877805,0.0299251870324189,0.0049875311720698,0.0049875311720698,0.0049875311720698,0.0174563591022443,0.0423940149625935,0.0124688279301745,0.0249376558603491,0.0024937655860349,0.0324189526184538,0.0149625935162094,0.0,0.0024937655860349,0.0,0.0049875311720698,0.1296758104738154,0.0224438902743142,0.0249376558603491,0.0049875311720698,0.0798004987531172
0.1577825159914712,0.0255863539445629,0.044776119402985,0.0277185501066098,0.1321961620469083,0.0319829424307036,0.0085287846481876,0.0085287846481876,0.0063965884861407,0.0234541577825159,0.0298507462686567,0.0106609808102345,0.0085287846481876,0.0127931769722814,0.0575692963752665,0.0298507462686567,0.0021321961620469,0.0170575692963752,0.0106609808102345,0.0234541577825159,0.138592750533049,0.0319829424307036,0.0405117270788912,0.0255863539445629,0.0938166311300639
0.1672932330827067,0.0169172932330827,0.0545112781954887,0.0469924812030075,0.0958646616541353,0.0150375939849624,0.0056390977443609,0.0056390977443609,0.0018796992481203,0.0244360902255639,0.0357142857142857,0.0112781954887218,0.0263157894736842,0.0225563909774436,0.0432330827067669,0.0469924812030075,0.0018796992481203,0.018796992481203,0.0075187969924812,0.0319548872180451,0.1165413533834586,0.0169172932330827,0.0338345864661654,0.0281954887218045,0.1240601503759398
0.2,0.0666666666666666,0.0333333333333333,0.0,0.15,0.0666666666666666,0.0166666666666666,0.0,0.0,0.0333333333333333,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.15,0.0166666666666666,0.0,0.0166666666666666,0.1833333333333333
0.1886304909560723,0.0490956072351421,0.0232558139534883,0.0361757105943152,0.1214470284237726,0.0671834625322997,0.0129198966408268,0.0129198966408268,0.0051679586563307,0.0180878552971576,0.0335917312661498,0.0077519379844961,0.0155038759689922,0.0051679586563307,0.0335917312661498,0.0232558139534883,0.0025839793281653,0.0180878552971576,0.0077519379844961,0.0180878552971576,0.1033591731266149,0.0439276485788113,0.0258397932816537,0.0155038759689922,0.1111111111111111
0.1580310880829015,0.0276338514680483,0.0518134715025906,0.0431778929188255,0.1157167530224525,0.0276338514680483,0.0077720207253886,0.0103626943005181,0.003454231433506,0.0250431778929188,0.0509499136442141,0.0112262521588946,0.0198618307426597,0.0112262521588946,0.0345423143350604,0.044041450777202,0.0060449050086355,0.0103626943005181,0.0120898100172711,0.0267702936096718,0.114853195164076,0.0215889464594127,0.0354058721934369,0.0293609671848013,0.1010362694300518
