alphaticr.alphaticr,alphaticr.aromatic,alphaticr.postivecharger,alphaticr.negativecharger,alphaticr.uncharger,aromatic.alphaticr,aromatic.aromatic,aromatic.postivecharger,aromatic.negativecharger,aromatic.uncharger,postivecharger.alphaticr,postivecharger.aromatic,postivecharger.postivecharger,postivecharger.negativecharger,postivecharger.uncharger,negativecharger.alphaticr,negativecharger.aromatic,negativecharger.postivecharger,negativecharger.negativecharger,negativecharger.uncharger,uncharger.alphaticr,uncharger.aromatic,uncharger.postivecharger,uncharger.negativecharger,uncharger.uncharger
0.1162790697674418,0.0369357045143638,0.0506155950752394,0.042407660738714,0.1135430916552667,0.0451436388508891,0.0068399452804377,0.0164158686730506,0.0123119015047879,0.0232558139534883,0.0437756497948016,0.0123119015047879,0.0191518467852257,0.0205198358413132,0.0369357045143638,0.0533515731874145,0.0123119015047879,0.0109439124487004,0.0191518467852257,0.0341997264021887,0.1012311901504788,0.0355677154582763,0.0355677154582763,0.0355677154582763,0.0656634746922024
0.2764976958525346,0.0341013824884792,0.0451612903225806,0.0331797235023041,0.12073732718894,0.0276497695852534,0.0046082949308755,0.0092165898617511,0.0055299539170506,0.0221198156682027,0.0341013824884792,0.0055299539170506,0.0110599078341013,0.0147465437788018,0.0276497695852534,0.0423963133640553,0.0073732718894009,0.0036866359447004,0.0036866359447004,0.0175115207373271,0.128110599078341,0.0175115207373271,0.0248847926267281,0.0175115207373271,0.0654377880184331
0.0841121495327102,0.0093457943925233,0.0467289719626168,0.0373831775700934,0.1214953271028037,0.0093457943925233,0.0,0.02803738317757,0.0093457943925233,0.0186915887850467,0.0373831775700934,0.0093457943925233,0.0373831775700934,0.0186915887850467,0.0560747663551401,0.02803738317757,0.0093457943925233,0.0093457943925233,0.0,0.0373831775700934,0.1308411214953271,0.0373831775700934,0.0467289719626168,0.0186915887850467,0.1588785046728972
0.1856540084388185,0.0675105485232067,0.0421940928270042,0.0210970464135021,0.1012658227848101,0.0654008438818565,0.040084388185654,0.010548523206751,0.0084388185654008,0.0443037974683544,0.0358649789029535,0.0168776371308016,0.0189873417721519,0.0126582278481012,0.0337552742616033,0.0232067510548523,0.0126582278481012,0.0084388185654008,0.0021097046413502,0.0126582278481012,0.1054852320675105,0.0337552742616033,0.0379746835443038,0.0147679324894514,0.0443037974683544
0.1945945945945946,0.0248648648648648,0.054054054054054,0.0508108108108108,0.1102702702702702,0.0324324324324324,0.0032432432432432,0.0075675675675675,0.0075675675675675,0.0194594594594594,0.0475675675675675,0.0108108108108108,0.027027027027027,0.0216216216216216,0.0281081081081081,0.0551351351351351,0.0086486486486486,0.0205405405405405,0.0097297297297297,0.0227027027027027,0.1037837837837837,0.0227027027027027,0.0259459459459459,0.027027027027027,0.0637837837837837
0.1124744376278118,0.0470347648261758,0.0449897750511247,0.032719836400818,0.0879345603271983,0.0347648261758691,0.0143149284253578,0.0143149284253578,0.0040899795501022,0.0408997955010225,0.0449897750511247,0.0122699386503067,0.0245398773006134,0.0224948875255623,0.0449897750511247,0.0490797546012269,0.0122699386503067,0.016359918200409,0.0265848670756646,0.0368098159509202,0.0838445807770961,0.0224948875255623,0.0490797546012269,0.0552147239263803,0.065439672801636
0.1101694915254237,0.03954802259887,0.0621468926553672,0.0423728813559322,0.1016949152542373,0.0423728813559322,0.0028248587570621,0.0169491525423728,0.0084745762711864,0.0338983050847457,0.0677966101694915,0.0282485875706214,0.0225988700564971,0.0112994350282485,0.0367231638418079,0.0564971751412429,0.0112994350282485,0.0338983050847457,0.0056497175141242,0.0169491525423728,0.0762711864406779,0.0225988700564971,0.0338983050847457,0.0564971751412429,0.059322033898305
0.0857142857142857,0.019047619047619,0.0761904761904762,0.0761904761904762,0.0571428571428571,0.0476190476190476,0.0,0.0095238095238095,0.019047619047619,0.019047619047619,0.0857142857142857,0.0285714285714285,0.0380952380952381,0.0380952380952381,0.0476190476190476,0.019047619047619,0.0285714285714285,0.0380952380952381,0.0095238095238095,0.0476190476190476,0.0666666666666666,0.019047619047619,0.0761904761904762,0.0,0.0476190476190476
0.1788617886178861,0.024390243902439,0.048780487804878,0.048780487804878,0.0975609756097561,0.032520325203252,0.0,0.016260162601626,0.008130081300813,0.016260162601626,0.048780487804878,0.008130081300813,0.024390243902439,0.024390243902439,0.065040650406504,0.040650406504065,0.008130081300813,0.024390243902439,0.008130081300813,0.032520325203252,0.089430894308943,0.032520325203252,0.065040650406504,0.024390243902439,0.032520325203252
0.1130136986301369,0.047945205479452,0.0342465753424657,0.0273972602739726,0.1061643835616438,0.0684931506849315,0.0342465753424657,0.023972602739726,0.0205479452054794,0.047945205479452,0.0342465753424657,0.023972602739726,0.047945205479452,0.0136986301369863,0.023972602739726,0.0136986301369863,0.0205479452054794,0.0205479452054794,0.0034246575342465,0.0342465753424657,0.0958904109589041,0.0684931506849315,0.0171232876712328,0.0308219178082191,0.0273972602739726
