#	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5
Negative_0	22.93852885093882	9.619383066522731	6.659572892208045	2.9598101743146867	0.0	48.096915332613655	11.839240697258747	27.37824411241085	3.6997627178933583	17.018908502309447	11.099288153680074	6.659572892208045	8.879430522944059	1.4799050871573434	14.799050871573433	13.31914578441609	19.978718676624133	0.0	3.6997627178933583	26.63829156883218	0.050797664891630206	0.04800237723206266	0.05330189705944773	0.05473818405290521	0.05320733318528261
Negative_1	14.562196642981515	8.321255224560865	13.868758707601442	6.934379353800721	5.547503483040577	9.70813109532101	6.2409414184206495	13.868758707601442	3.4671896769003605	9.014693159940938	11.095006966081154	22.19001393216231	4.854065547660505	14.562196642981515	28.43095535058296	27.737517415202884	12.481882836841299	1.3868758707601443	9.014693159940938	8.321255224560865	0.05503641282998867	0.06417895285545887	0.061818849388411014	0.06269400304126493	0.06283384650480439
Negative_2	13.918817934260508	7.655349863843279	2.087822690139076	10.43911345069538	20.87822690139076	11.830995244121432	13.222877037547482	9.743172553982355	4.175645380278152	8.351290760556305	20.87822690139076	13.222877037547482	6.263468070417228	8.351290760556305	13.918817934260508	7.655349863843279	12.526936140834456	3.479704483565127	4.871586276991177	9.743172553982355	0.05843231180903784	0.05786241344251657	0.06657080539084338	0.06205441698282754	0.05913915566174933
Negative_3	25.147970214172144	22.500815454785602	3.3089434492331766	17.20650593601252	5.956098208619718	16.544717246165884	23.82439283447887	24.48618152432551	9.265041657852896	7.279675588312989	38.38374401110485	11.912196417239436	1.985366069539906	10.588619037546165	21.17723807509233	25.80975890401878	7.279675588312989	2.647154759386541	8.60325296800626	23.162604144632237	0.06627638644446007	0.06889603347421569	0.06320830853269208	0.06846562916848169	0.07136495253351496
Negative_4	49.675851639245025	34.23605991353374	8.05554350906676	14.768496433289062	16.11108701813352	22.82403994235582	26.180516404466974	30.208288159000354	9.39813409391122	10.740724678755681	38.26383166806711	25.50922111204474	6.712952924222301	13.425905848444602	34.907355205955966	40.27771754533381	23.495335234778054	4.69906704695561	14.768496433289062	28.86569757415589	0.06516458152965622	0.06851013769593164	0.06704227017414711	0.06140947700658014	0.0665782411714548
Negative_5	12.58585311957286	19.872399662483463	8.611373187076168	20.534812984566248	6.624133220827821	17.222746374152337	22.522052950814594	15.897919729986771	9.936199831241732	15.235506407903989	45.04410590162919	25.17170623914572	9.936199831241732	10.598613153324514	10.598613153324514	25.834119561228505	7.948959864993386	1.9872399662483464	11.261026475407297	20.534812984566248	0.06612588718217698	0.06670123391205435	0.06713643970207667	0.06702013768407336	0.07060297943683648
Negative_6	20.58147632100148	15.2701275930011	6.639185910000478	15.934046184001147	2.655674364000191	13.278371820000956	15.2701275930011	23.90106927600172	7.967023092000574	14.606209002001052	29.87633659500215	17.92580195700129	7.967023092000574	15.2701275930011	16.597964775001195	17.92580195700129	14.606209002001052	3.983511546000287	9.29486027400067	23.237150685001673	0.06738510129133335	0.06934724230976168	0.06500783752674019	0.06491431564675412	0.0694269122253628
Negative_7	8.009537998082441	12.014306997123663	8.676999497922646	12.014306997123663	10.679383997443257	10.011922497603052	11.346845497283459	8.009537998082441	4.672230498881424	10.679383997443257	16.019075996164883	12.681768496963866	3.3373074992010174	8.676999497922646	10.011922497603052	16.019075996164883	11.346845497283459	5.339691998721628	3.3373074992010174	17.35399899584529	0.06325470886076946	0.0713537031515351	0.061796572919094406	0.0650387882889095	0.07109472693948811
Negative_8	44.53029420855131	42.50618992634443	18.2169385398619	40.482085644137555	6.072312846620633	35.75917565232151	43.85559278114902	36.4338770797238	8.096417128827511	18.2169385398619	35.08447422491921	35.75917565232151	11.469924265838975	14.168729975448144	25.63865424128712	53.97611419218341	24.963952813884827	4.722909991816048	28.33745995089629	21.59044567687336	0.06199237919246459	0.06586303426817736	0.06353974896121348	0.06789339022488201	0.06601001995096997
Negative_9	17.303474964089904	17.303474964089904	7.986219214195341	17.968993231939518	6.655182678496118	13.310365356992236	20.631066303337963	22.6276211068868	6.655182678496118	16.637956696240295	25.95521244613486	21.296584571187577	8.651737482044952	9.317255749894565	18.63451149978913	15.972438428390682	12.644847089142623	1.9965548035488352	9.982774017744177	16.637956696240295	0.06605353422057697	0.06819811947210244	0.06327380657325532	0.06825404609705872	0.06870222578739474
Negative_10	47.14813955551147	36.05445966009701	11.787034888877868	24.26742477121914	13.867099869268081	30.507619712389776	46.45478456204807	44.37471958165786	15.253809856194888	11.787034888877868	62.40194941170636	27.040844745072757	6.933549934634041	14.560454862731484	43.681364588194455	59.62852943785275	26.347489751609352	1.386709986926808	6.933549934634041	31.894329699316586	0.06032794419379799	0.06219408642132048	0.059832634611484754	0.063711825192329	0.060578516117663794
Negative_11	4.73955233113311	12.18742028005657	6.7707890444758725	4.73955233113311	10.156183566713809	4.062473426685523	8.124946853371046	10.156183566713809	10.156183566713809	16.92697261118968	18.95820932453244	6.093710140028285	6.093710140028285	13.541578088951745	10.833262471161396	6.093710140028285	7.447867948923459	5.416631235580698	6.7707890444758725	10.156183566713809	0.062345270803920036	0.0635358653318622	0.06264944609506516	0.06607145927070811	0.06831905405085732
Negative_12	9.420666604733354	14.803904664580985	7.4019523322904925	9.420666604733354	8.074857089771445	8.074857089771445	18.168428451985754	10.76647611969526	4.710333302366677	8.7477618472524	25.570380784276246	17.4955236945048	6.056142817328585	8.074857089771445	19.51423796694766	26.916190299238153	7.4019523322904925	5.38323805984763	6.056142817328585	16.14971417954289	0.06477786866125326	0.06851689922093883	0.06518325770844831	0.06473397644262611	0.06388324048577966
Negative_13	22.089688531475442	16.567266398606584	11.73514703234633	18.638174698432405	22.089688531475442	16.567266398606584	24.160596831301266	22.089688531475442	3.451513833043038	8.283633199303292	63.5078545279919	11.044844265737721	2.070908299825823	2.7612110664344303	9.664238732520506	31.06362449738734	8.973935965911899	4.141816599651646	2.070908299825823	17.25756916521519	0.06691815865089508	0.06344875611093423	0.058894313197450136	0.061089581466212815	0.05934642396590016
Negative_14	30.67960242774949	15.339801213874745	11.687467591523616	21.91400173410678	5.113267071291582	22.644468458577006	56.976404508677625	39.445203121392204	10.95700086705339	12.417934315993842	53.324070886326496	10.226534142583164	8.035133969172486	8.035133969172486	36.5233362235113	43.82800346821356	22.644468458577006	5.113267071291582	4.382800346821356	22.644468458577006	0.052554116772934985	0.05571640175331212	0.05150165838842833	0.05519607900329463	0.054565019611803905
Negative_15	34.136366582499576	14.22348607604149	14.934660379843566	25.602274936874686	9.245265949426969	12.089963164635268	36.981063797707876	43.38163253192655	8.534091645624894	9.956440253229044	39.1145867091141	12.089963164635268	4.978220126614522	12.801137468437343	39.1145867091141	32.00284367109336	23.46875202546846	4.978220126614522	7.111743038020745	17.779357595051863	0.05809838548963475	0.057077075237366985	0.05653476192637622	0.059490642628932784	0.05762483091561476
Negative_16	51.28732470650451	44.71202666720906	5.917768235365905	21.04095372574544	7.8903576471545405	22.35601333360453	42.73943725542043	30.903900784688616	9.862947058943176	4.602708627506815	49.97226509864542	6.5752980392954505	3.9451788235772702	5.917768235365905	21.04095372574544	21.698483529674984	17.753304706097715	3.2876490196477253	3.9451788235772702	17.753304706097715	0.07201826048402261	0.07009207783900331	0.06446219707101908	0.06607532859003962	0.0698223320863704
