Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5
22.93852885093882,9.619383066522731,6.659572892208045,2.9598101743146867,0.0,48.096915332613655,11.839240697258749,27.37824411241085,3.6997627178933583,17.018908502309447,11.099288153680074,6.659572892208045,8.879430522944059,1.4799050871573434,14.799050871573431,13.31914578441609,19.978718676624133,0.0,3.6997627178933583,26.63829156883218,0.0507976648916302,0.0480023772320626,0.0533018970594477,0.0547381840529052,0.0532073331852826
14.562196642981515,8.321255224560865,13.868758707601442,6.934379353800721,5.547503483040577,9.70813109532101,6.2409414184206495,13.868758707601442,3.4671896769003605,9.014693159940938,11.095006966081154,22.19001393216231,4.854065547660505,14.562196642981515,28.43095535058296,27.737517415202884,12.4818828368413,1.3868758707601443,9.014693159940938,8.321255224560865,0.0550364128299886,0.0641789528554588,0.061818849388411,0.0626940030412649,0.0628338465048043
13.918817934260508,7.655349863843279,2.087822690139076,10.43911345069538,20.87822690139076,11.830995244121432,13.222877037547482,9.743172553982356,4.175645380278152,8.351290760556305,20.87822690139076,13.222877037547482,6.263468070417228,8.351290760556305,13.918817934260508,7.655349863843279,12.526936140834456,3.479704483565127,4.871586276991177,9.743172553982356,0.0584323118090378,0.0578624134425165,0.0665708053908433,0.0620544169828275,0.0591391556617493
25.147970214172144,22.5008154547856,3.3089434492331766,17.20650593601252,5.956098208619718,16.544717246165884,23.82439283447887,24.48618152432551,9.265041657852896,7.279675588312989,38.38374401110485,11.912196417239436,1.985366069539906,10.588619037546165,21.17723807509233,25.80975890401878,7.279675588312989,2.647154759386541,8.60325296800626,23.16260414463224,0.06627638644446,0.0688960334742156,0.063208308532692,0.0684656291684816,0.0713649525335149
49.67585163924503,34.23605991353374,8.05554350906676,14.768496433289062,16.11108701813352,22.82403994235582,26.18051640446697,30.208288159000357,9.39813409391122,10.74072467875568,38.26383166806711,25.50922111204474,6.712952924222301,13.425905848444602,34.907355205955966,40.27771754533381,23.495335234778054,4.69906704695561,14.768496433289062,28.86569757415589,0.0651645815296562,0.0685101376959316,0.0670422701741471,0.0614094770065801,0.0665782411714548
12.58585311957286,19.872399662483463,8.611373187076168,20.534812984566248,6.624133220827821,17.222746374152337,22.522052950814597,15.897919729986771,9.936199831241732,15.235506407903989,45.04410590162919,25.17170623914572,9.936199831241732,10.598613153324514,10.598613153324514,25.834119561228505,7.948959864993386,1.9872399662483464,11.261026475407297,20.534812984566248,0.0661258871821769,0.0667012339120543,0.0671364397020766,0.0670201376840733,0.0706029794368364
20.58147632100148,15.2701275930011,6.639185910000478,15.934046184001147,2.655674364000191,13.278371820000956,15.2701275930011,23.90106927600172,7.967023092000574,14.606209002001052,29.87633659500215,17.92580195700129,7.967023092000574,15.2701275930011,16.597964775001195,17.92580195700129,14.606209002001052,3.983511546000287,9.29486027400067,23.237150685001676,0.0673851012913333,0.0693472423097616,0.0650078375267401,0.0649143156467541,0.0694269122253628
8.009537998082441,12.014306997123663,8.676999497922646,12.014306997123663,10.679383997443257,10.011922497603052,11.34684549728346,8.009537998082441,4.672230498881424,10.679383997443257,16.019075996164883,12.681768496963866,3.337307499201017,8.676999497922646,10.011922497603052,16.019075996164883,11.34684549728346,5.339691998721628,3.337307499201017,17.35399899584529,0.0632547088607694,0.0713537031515351,0.0617965729190944,0.0650387882889095,0.0710947269394881
44.53029420855131,42.50618992634443,18.2169385398619,40.48208564413756,6.072312846620633,35.75917565232151,43.85559278114902,36.4338770797238,8.096417128827511,18.2169385398619,35.08447422491921,35.75917565232151,11.469924265838976,14.168729975448144,25.63865424128712,53.97611419218341,24.963952813884827,4.722909991816048,28.33745995089629,21.59044567687336,0.0619923791924645,0.0658630342681773,0.0635397489612134,0.067893390224882,0.0660100199509699
17.303474964089904,17.303474964089904,7.986219214195341,17.968993231939518,6.655182678496118,13.310365356992236,20.631066303337963,22.6276211068868,6.655182678496118,16.637956696240295,25.95521244613486,21.296584571187577,8.651737482044952,9.317255749894564,18.63451149978913,15.972438428390682,12.644847089142624,1.9965548035488352,9.982774017744177,16.637956696240295,0.0660535342205769,0.0681981194721024,0.0632738065732553,0.0682540460970587,0.0687022257873947
