Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5
24.32238321998364,29.58127688916929,26.29446834592826,30.8960003064657,5.916255377833858,17.748766133501576,31.55336201511391,32.868085432410325,9.20306392107489,24.979744928631845,31.55336201511391,24.979744928631845,13.14723417296413,21.03557467674261,21.69293638539081,30.2386385978175,29.58127688916929,9.860425629723096,19.063489550797986,46.67268131402266,0.0686373614670455,0.0679739632783095,0.0707910944201132,0.0664572346316576,0.0687786375546674
90.587559958761,17.118908968584755,28.531514947641256,27.104939200259192,9.27274235798341,24.9650755791861,30.67137856871435,83.45468122185068,11.412605979056504,49.9301511583722,84.88125696923274,44.22384816884395,24.9650755791861,25.67836345287713,37.80425730562467,44.93713604253498,50.64343903206323,2.8531514947641257,24.9650755791861,60.62946926373767,0.0570036950965881,0.060252841835396,0.0554002967011425,0.0556877983851332,0.0583674942907085
6.381838792888984,4.254559195259323,2.8363727968395485,2.127279597629661,0.7090931992098871,5.672745593679097,4.254559195259323,4.254559195259323,2.127279597629661,0.0,7.800025191308758,6.381838792888984,2.127279597629661,2.8363727968395485,7.800025191308758,8.509118390518646,4.254559195259323,0.0,2.127279597629661,2.127279597629661,0.0657906991404739,0.0603154753653812,0.0515687545317886,0.0657999733044454,0.0474318984480235
25.05178240226452,14.21857920128527,11.510278401040456,13.541504001224066,8.801977600795643,10.15612800091805,5.416601600489627,25.05178240226452,11.510278401040456,18.958105601713694,37.23913600336618,12.18735360110166,5.416601600489627,21.666406401958508,14.21857920128527,14.21857920128527,16.926880001530083,13.541504001224066,19.635180801774897,22.34348160201971,0.0648779574287391,0.0680166583776089,0.0618897209242534,0.0622917507596197,0.0658487124485754
46.088140698390006,26.432904224076623,21.68853679924236,31.17727164891089,8.810968074692207,19.655236474313387,42.02154004853207,52.865808448153246,20.33300324928971,44.05484037346103,68.45444427260868,37.95493939867412,21.010770024266037,15.588635824455444,32.532805198863535,39.31047294862677,31.17727164891089,4.066600649857942,24.39960389914765,39.98823972360309,0.0630301256515976,0.0675333926621657,0.0648660651688456,0.0624335498922509,0.0643700916488163
17.94236383432718,18.606895828191146,11.297043895687482,16.61329984659924,8.638915920231604,12.626107883415422,29.23940773001466,18.606895828191146,6.645319938639696,11.297043895687482,31.233003711606568,23.25861978523893,6.645319938639696,18.606895828191146,15.2842358588713,23.923151779102906,17.94236383432718,2.658127975455878,13.95517187114336,20.60049180978305,0.0644586949623209,0.0699516511598407,0.0655671501158315,0.0654544789013288,0.0700360309967083
13.147759793350344,13.80514778301786,7.231267886342689,14.462535772685378,3.944327938005103,10.518207834680274,14.462535772685378,14.462535772685378,7.231267886342689,11.832983814015307,24.32335561769813,18.40686371069048,3.2869399483375856,8.546043865677722,9.860819845012758,15.119923762352894,11.175595824347791,3.2869399483375856,12.490371803682825,15.777311752020411,0.0697571703325776,0.0726939653029918,0.0689643320446034,0.067117831073921,0.064078711578389
3.0946925709718336,6.189385141943667,0.6189385141943667,3.0946925709718336,2.475754056777467,3.0946925709718336,6.189385141943667,5.5704466277493,2.475754056777467,5.5704466277493,3.7136310851662,6.808323656138033,1.8568155425831,2.475754056777467,4.332569599360567,0.6189385141943667,3.0946925709718336,1.2378770283887337,2.475754056777467,0.6189385141943667,0.0764410901286443,0.0767028244246831,0.0780814620178067,0.0707486977873128,0.0790874114471862
6.563339321063596,7.219673253169956,2.6253357284254384,3.938003592638158,3.938003592638158,3.281669660531798,5.250671456850877,9.188675049489037,3.281669660531798,3.281669660531798,5.250671456850877,3.938003592638158,1.3126678642127192,3.281669660531798,2.6253357284254384,1.969001796319079,5.250671456850877,0.0,2.6253357284254384,6.563339321063596,0.0707580794844007,0.0688587467210494,0.0670441422961327,0.0662765009760033,0.070728598416054
10.281854469046497,6.169112681427897,10.281854469046497,6.854569646030997,4.798198752221698,5.4836557168247975,12.338225362855797,8.225483575237197,10.967311433649597,14.394596256665094,21.24916590269609,11.652768398252697,4.112741787618599,17.821881079680594,9.596397504443395,7.540026610634097,10.281854469046497,7.540026610634097,13.709139292061996,7.540026610634097,0.0640279135326864,0.0662568519275889,0.0593071354531718,0.0595010889157704,0.0654500455676826
15.04192885892991,8.888412507549493,11.623308663718568,10.25586058563403,5.469792312338149,6.153516351380418,14.358204819887645,18.460549054141254,6.837240390422687,24.61406540552167,27.348961561690743,20.51172117126806,5.469792312338149,6.837240390422687,10.939584624676298,22.562893288394864,15.72565289797218,5.469792312338149,4.102344234253612,19.827997132225796,0.0647618326630069,0.0625377183556077,0.0637340490307786,0.0626090646369602,0.0626332962713777
18.779896372780165,10.433275762655647,12.519930915186777,9.042172327634894,5.564413740083012,11.128827480166024,12.519930915186777,11.824379197676398,5.564413740083012,12.519930915186777,34.777585875518824,13.215482632697151,4.868862022572635,13.215482632697151,9.042172327634894,18.08434465526979,15.30213778522828,2.086655152531129,6.259965457593387,10.433275762655647,0.0601385328175371,0.0627487221685065,0.0610904251168551,0.0587054638900685,0.0617651384966563
75.14440943324061,71.90542626801472,24.616272055716752,55.06271380884011,7.773559596542133,33.68542491834924,71.25762963496955,68.01864646974366,15.547119193084264,47.28915421229797,77.73559596542133,42.10678114793655,19.43389899135533,23.3206787896264,40.8111878818462,34.9810181844396,42.10678114793655,6.477966330451777,24.616272055716752,70.60983300192437,0.0716928280762185,0.0739344479740419,0.0684356948507258,0.0685266493631382,0.0696137466906977
14.752764709877203,14.752764709877203,5.7728209734302105,10.262792841653708,1.2828491052067137,5.131396420826854,12.18706649946378,7.69709463124028,3.207122763016784,5.7728209734302105,16.035613815083916,7.69709463124028,1.2828491052067137,10.262792841653708,11.54564194686042,8.338519183843637,7.69709463124028,3.207122763016784,5.7728209734302105,16.677038367687274,0.0738557918506166,0.0702610619923417,0.0738266015963361,0.0645497823057968,0.0760822096515518
5.945944207733069,0.7432430259666336,2.9729721038665344,2.229729077899901,0.7432430259666336,2.229729077899901,3.716215129833168,2.229729077899901,0.0,6.689187233699703,20.81080472706574,2.229729077899901,5.945944207733069,5.945944207733069,5.945944207733069,4.459458155799802,5.202701181766435,2.9729721038665344,2.229729077899901,2.229729077899901,0.0569515093956685,0.0462672512072539,0.0544546277549198,0.0470566479505199,0.052026937725004
20.64472216286084,5.505259243429557,9.634203676001723,9.634203676001723,7.569731459715641,11.010518486859114,17.203935135717366,24.773666595433006,5.505259243429557,17.203935135717366,21.33287956828953,17.203935135717366,6.193416648858252,10.32236108143042,10.32236108143042,8.94604627057303,10.32236108143042,1.3763148108573893,3.440787027143473,22.02103697371823,0.0620947366885476,0.0686629324071209,0.0599307026860613,0.0576079428373369,0.0635462799522385
6.325539884022833,10.120863814436532,1.8976619652068496,5.060431907218266,1.2651079768045663,2.530215953609133,5.6929858956205495,6.325539884022833,3.1627699420114164,3.7953239304137,4.427877918815983,8.855755837631966,4.427877918815983,5.6929858956205495,4.427877918815983,4.427877918815983,5.6929858956205495,1.8976619652068496,1.8976619652068496,9.48830982603425,0.0793830094552852,0.0810058396085588,0.0703053101211943,0.0643791917353778,0.0723726606773004
36.526962330329845,13.78375936993579,18.60807514941332,14.47294733843258,5.513503747974316,14.47294733843258,18.60807514941332,30.32427061385874,6.202691716471106,21.36482702340048,29.63508264536195,23.432390928890843,13.094571401439,14.47294733843258,20.675639054903687,24.12157889738764,22.054014991897265,4.1351278109807375,7.581067653464685,29.63508264536195,0.0617744212569287,0.0629962930687784,0.0608441101031998,0.0603244344200249,0.0648727726542786
10.792316829241182,11.427158995667131,1.904526499277856,4.443895164981663,0.0,1.2696843328519036,8.887790329963327,8.252948163537374,3.8090529985557113,8.252948163537374,11.427158995667131,6.348421664259519,2.5393686657038077,6.348421664259519,7.618105997111423,5.078737331407615,5.078737331407615,1.904526499277856,6.348421664259519,8.252948163537374,0.0744825584936324,0.0800038087398393,0.0716598263712109,0.0721844032256534,0.0668272367437118
37.87444744616412,17.276063747373104,10.631423844537297,19.26945571822385,5.315711922268648,14.61820778623878,19.93391970850743,29.900879562761144,8.638031873686552,17.940527737656687,31.229807543328302,23.920703650208917,5.315711922268648,18.604991727940263,23.25623965992533,27.24302360162682,17.940527737656687,6.644639902835809,11.295887834820876,27.24302360162682,0.0653504260714336,0.070135041545168,0.0670422743849515,0.0635293035495032,0.0694789641653625
9.70298943456729,10.99672135917626,3.23432981152243,7.762391547653832,3.23432981152243,11.643587321480748,9.056123472262804,1.293731924608972,1.293731924608972,5.821793660740374,3.881195773826916,8.409257509958318,5.174927698435888,1.940597886913458,5.821793660740374,2.587463849217944,3.23432981152243,1.293731924608972,8.409257509958318,6.46865962304486,0.0630253723655299,0.0768620188210676,0.0733605795396666,0.0691885588036246,0.0706975081656251
42.34920927333161,22.1829191431737,11.427564407089482,25.54396749820002,8.738725723068427,21.51070947216844,30.92164486624213,45.71025762835793,6.0498870390473725,30.92164486624213,50.41572532539477,47.72688664137372,12.77198374910001,20.838499801163174,22.1829191431737,32.26606420825266,25.54396749820002,0.6722096710052636,12.099774078094743,43.02141894433687,0.0631210122788584,0.071016318774943,0.0637520604960205,0.0620801632365007,0.0678207742084136
7.1305968952202825,0.7922885439133647,4.753731263480188,0.7922885439133647,2.376865631740094,0.7922885439133647,1.5845770878267291,3.1691541756534587,2.376865631740094,5.546019807393553,18.222636510007387,0.0,7.922885439133647,2.376865631740094,1.5845770878267291,6.338308351306917,3.961442719566824,0.0,3.1691541756534587,4.753731263480188,0.0456707163495166,0.040318291988168,0.0417971528511919,0.040246025249898,0.0396792696478606
26.75635362066089,19.74873719620209,2.5482241543486563,10.82995265598179,4.459392270110149,3.8223362315229847,12.741120771743285,19.74873719620209,3.8223362315229847,2.5482241543486563,26.11929758207373,1.9111681157614924,2.5482241543486563,7.0076164244588055,10.82995265598179,8.918784540220297,7.6446724630459695,1.2741120771743282,3.1852801929358208,12.104064733156118,0.0723248362592612,0.071241673902523,0.0695107744757212,0.075920644936402,0.0739460318389282
5.729563489069988,2.5464726618088838,1.2732363309044417,2.5464726618088838,0.0,1.2732363309044417,5.092945323617767,6.366181654522209,5.092945323617767,1.2732363309044417,3.819708992713325,7.002799819974429,1.9098544963566624,4.456327158165546,1.9098544963566624,2.5464726618088838,1.2732363309044417,2.5464726618088838,2.5464726618088838,3.1830908272611045,0.078038252629794,0.0745473268072546,0.0746641439919346,0.0705137640029074,0.0656183471158883
10.912753550557976,9.628900191668803,5.777340115001281,11.554680230002562,3.851560076667521,5.135413435556695,6.419266794445869,8.345046832779628,1.2838533588891736,2.5677067177783472,12.19660690944715,7.061193473890455,3.2096333972229343,6.419266794445869,3.2096333972229343,7.703120153335042,5.777340115001281,3.851560076667521,5.135413435556695,8.986973512224216,0.074895909819527,0.0646746359674704,0.0727673317856855,0.0713513778885083,0.0743840650942216
24.42252890477452,7.675651941500562,8.373438481636978,6.977865401364148,2.791146160545659,9.071225021773392,7.675651941500562,21.63138274422886,1.3955730802728294,9.769011561909808,18.142450043546784,7.675651941500562,4.186719240818489,6.280078861227733,9.071225021773392,8.373438481636978,9.071225021773392,0.0,2.0933596204092444,17.444663503410368,0.063494436663877,0.0638711280138822,0.0559748595330129,0.0600768842490761,0.0587961514037369
4.575176749400435,5.228773427886211,2.6143867139431056,3.921580070914658,1.3071933569715528,1.3071933569715528,0.6535966784857764,3.921580070914658,0.6535966784857764,3.267983392428882,7.18956346334354,4.575176749400435,1.960790035457329,1.960790035457329,4.575176749400435,3.267983392428882,0.6535966784857764,1.3071933569715528,2.6143867139431056,1.3071933569715528,0.0662870075977369,0.0700082215490613,0.0631827112999899,0.0699280318613811,0.0769973492060542
26.37234187452757,23.66748629765295,18.257775143903704,22.99127240343429,8.790780624842524,14.20049177859177,36.51555028780741,35.1631224993701,11.495636201717147,36.51555028780741,40.57283365311935,32.45826692249548,8.790780624842524,19.610202932341014,25.69612798030892,27.724769662964885,29.0771974514022,2.0286416826559672,8.790780624842524,39.89661975890069,0.0620869213349277,0.0692484300807575,0.0659406529076462,0.0620386458612243,0.0644714555967884
34.91770859150296,22.15931506768457,15.444371107780157,20.144831879713248,7.386438355894857,15.444371107780157,22.15931506768457,32.90322540353164,11.415404731837508,24.173798255655896,42.30414694739782,22.15931506768457,10.072415939856624,16.78735989976104,23.502303859665453,16.115865503770596,22.15931506768457,3.357471979952208,15.444371107780157,27.531270235608105,0.0640279863303115,0.0665130718719347,0.0650557855741969,0.0660322447882954,0.0668765154448198
24.25983594926613,8.760496315012768,5.391074655392472,10.108264978860886,0.673884331924059,6.738843319240591,7.41272765116465,18.868761293873654,3.3694216596202957,13.47768663848118,18.194876961949596,6.064958987316532,6.738843319240591,4.717190323468413,8.760496315012768,10.782149310784945,8.760496315012768,2.695537327696236,4.043305991544354,11.456033642709004,0.0659771885039355,0.0686002894557872,0.064691179100288,0.0611836737256789,0.0656633372902511
17.94367560830153,6.901413695500588,8.281696434600706,4.830989586850412,5.52113095640047,6.211272325950529,12.422544651901058,13.112686021451117,4.140848217300353,17.25353423875147,28.985937521102468,15.183110130101293,4.830989586850412,9.661979173700823,5.52113095640047,13.802827391001175,13.112686021451117,2.760565478200235,8.281696434600706,15.183110130101293,0.0631747054832803,0.0685085710909954,0.0573212389840434,0.0562583818514149,0.064595733040207
5.630381470147761,2.11139305130541,2.8151907350738803,2.11139305130541,0.7037976837684701,0.0,7.037976837684701,20.410132829285637,0.0,8.44557220522164,13.372155991600932,1.40759536753694,7.037976837684701,5.630381470147761,2.8151907350738803,7.037976837684701,2.8151907350738803,3.5189884188423504,7.741774521453171,21.81772819682257,0.0574372100267329,0.0580345497559422,0.0552916247147501,0.0595994584706736,0.0658394732634309
47.03798321668615,31.5826458740607,13.439423776196042,20.159135664294062,6.719711888098021,34.94250181810971,32.2546170628705,36.28644419572932,23.518991608343075,17.471250909054856,67.19711888098021,18.14322209786466,11.423510209766636,25.53490517477248,30.910674685250896,39.646300139778326,15.455337342625448,9.40759664333723,16.12730853143525,34.270530629299905,0.0637653311463221,0.0683167535100122,0.0648675085282195,0.0651416453045531,0.0659375727010907
5.916872024680565,7.8891626995740864,1.9722906748935216,7.231732474609579,5.259441799716058,4.60201157475155,10.518883599432115,5.259441799716058,3.9445813497870432,3.287151124822536,9.861453374467608,10.518883599432115,1.3148604499290144,5.259441799716058,9.2040231495031,3.9445813497870432,5.259441799716058,2.629720899858029,3.287151124822536,5.916872024680565,0.0729753836198259,0.0741182810793127,0.0643350263104399,0.0671546202796119,0.0639864637463021
0.0,5.236242520531821,1.3090606301329553,2.6181212602659105,0.0,3.272651575332388,7.1998334657312535,3.927181890398866,3.927181890398866,4.581712205465343,6.545303150664776,9.163424410930686,3.927181890398866,3.927181890398866,8.508894095864209,3.272651575332388,3.272651575332388,2.6181212602659105,3.927181890398866,6.545303150664776,0.061840160414177,0.0773717745882047,0.0727642268211958,0.0679292679384485,0.0655642551714962
20.626491738808657,6.187947521642597,6.8754972462695525,11.000795594031285,0.6875497246269552,4.812848072388687,13.750994492539103,13.750994492539103,5.5003977970156415,11.000795594031285,17.876292840300835,21.31404146343561,6.187947521642597,11.68834531865824,7.563046970896507,16.501193391046925,16.501193391046925,0.6875497246269552,4.125298347761731,19.251392289554747,0.0614587436509347,0.0714988800385024,0.0601804814333725,0.0561523408478445,0.0631598294023905
27.481534412527992,18.76787715977521,19.438158486910044,20.10843981404487,8.713657252752778,16.0867518512359,26.14097175825833,29.49237839393248,9.383938579887609,22.11928379544936,36.19519166528077,28.151815739662823,12.065063888426923,20.10843981404487,15.416470524101069,24.80040910398868,23.45984644971902,6.032531944213462,12.735345215561752,21.44900246831453,0.0646822862016925,0.065402657530529,0.0626312213109584,0.0653834284352693,0.0716190793867215
54.59497489686851,26.951949632631287,21.423344579783844,29.02517652744908,7.601831947665235,33.86270594869059,33.17163031708466,38.7002353699321,18.65904205336012,22.805495842995704,64.96110937095746,17.96796642175419,20.732268948177914,8.983983210877096,24.187647106207564,29.02517652744908,33.17163031708466,4.837529421241513,11.748285737300815,37.31808410672024,0.0604280176122774,0.0656834628457149,0.0606977674379494,0.0597781105637999,0.0623370099343278
