Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5
0.0,2.470373788098565,0.0,0.0,3.0879672351232057,0.6175934470246411,1.2351868940492825,0.6175934470246411,0.0,1.2351868940492825,2.470373788098565,2.470373788098565,1.2351868940492825,1.852780341073924,0.0,4.323154129172488,2.470373788098565,3.0879672351232057,3.0879672351232057,1.2351868940492825,0.0861816426608542,0.0761920985019358,0.0736960064321494,0.0689540117048791,0.0773827936755402
5.543953814924587,6.23694804179016,2.7719769074622933,5.543953814924587,3.4649711343278664,2.7719769074622933,4.850959588059013,7.622936495521306,2.7719769074622933,6.929942268655733,19.40383835223605,2.7719769074622933,2.07898268059672,20.096832579101623,7.622936495521306,15.245872991042612,8.315930722386879,0.6929942268655733,0.6929942268655733,6.23694804179016,0.0591017755877208,0.0629862938992627,0.0670268075756,0.0565077627727342,0.0613831332991089
20.06460806287997,15.913309842973767,4.1512982199062005,7.610713403161368,8.302596439812401,7.610713403161368,8.994479476463434,18.680841989577903,2.767532146604134,8.302596439812401,26.29155539273927,7.610713403161368,2.0756491099531003,6.226947329859301,19.37272502622893,28.36720450269237,13.145777696369636,4.1512982199062005,2.0756491099531003,11.762011623067568,0.0563850048521301,0.0622663578710066,0.0639469836551854,0.0659192542898266,0.0595993626808176
0.0,4.131728976162402,0.0,0.590246996594629,0.590246996594629,1.180493993189258,1.7707409897838868,4.131728976162402,0.590246996594629,0.590246996594629,0.590246996594629,0.0,1.180493993189258,0.0,2.951234982973145,2.951234982973145,0.590246996594629,1.7707409897838868,0.0,0.590246996594629,0.0976130095223698,0.0789089950769519,0.0712287603214531,0.0897339887989229,0.072268249685673
0.6310851961636141,3.155425980818071,0.6310851961636141,1.8932555884908424,1.2621703923272285,1.2621703923272285,1.8932555884908424,2.5243407846544565,1.2621703923272285,1.8932555884908424,5.679766765472528,1.2621703923272285,1.2621703923272285,0.0,1.8932555884908424,3.786511176981685,0.6310851961636141,1.8932555884908424,0.6310851961636141,2.5243407846544565,0.079926486191539,0.073004483836153,0.0837610816053936,0.0816822412651942,0.0505405109381059
9.356795646333737,10.02513819250043,5.346740369333562,6.015082915500258,1.3366850923333906,6.683425461666953,6.015082915500258,12.698508377167212,3.3417127308334766,5.346740369333562,17.37690620033408,12.030165831000517,3.3417127308334766,4.678397823166868,6.683425461666953,11.36182328483382,11.36182328483382,0.6683425461666953,0.6683425461666953,8.68845310016704,0.0668838990328811,0.0649333508396739,0.0658480881493345,0.0683094467115348,0.0656826690998802
3.562600482642562,0.7125200965285124,2.85008038611405,2.85008038611405,2.137560289585537,3.562600482642562,3.562600482642562,7.837721061813637,3.562600482642562,4.275120579171075,10.687801447927686,3.562600482642562,1.425040193057025,3.562600482642562,2.85008038611405,8.55024115834215,0.7125200965285124,0.7125200965285124,2.85008038611405,4.275120579171075,0.0625495262869472,0.0577062266505497,0.0551135474037912,0.0546465378600296,0.0574640652701698
9.219243133883436,9.219243133883436,1.9755521001178784,3.2925868335297976,1.317034733411919,3.951104200235757,1.317034733411919,10.536277867295352,1.317034733411919,2.634069466823838,9.877760500589392,1.317034733411919,0.0,1.317034733411919,7.243691033765555,7.902208400471514,3.951104200235757,0.6585173667059595,0.0,4.609621566941717,0.071041363006209,0.0616867244274255,0.077644113478867,0.0617143071011365,0.0693961252804023
3.8633975435799432,7.7267950871598865,1.2877991811933145,3.219497952983286,3.8633975435799432,6.438995905966572,5.151196724773257,5.151196724773257,3.8633975435799432,6.438995905966572,6.438995905966572,1.931698771789972,1.931698771789972,4.5072971341766,3.219497952983286,7.7267950871598865,5.151196724773257,3.219497952983286,3.219497952983286,3.219497952983286,0.0669941756008122,0.0727275252567839,0.0718312490495157,0.0663116881341741,0.0782357713620567
9.477401291265725,11.372881549518867,0.6318267527510483,6.318267527510483,4.422787269257338,7.581921033012579,5.054614022008386,15.795668818776209,2.527307011004193,0.6318267527510483,5.054614022008386,3.159133763755241,2.527307011004193,2.527307011004193,10.109228044016772,9.477401291265725,3.159133763755241,7.581921033012579,0.6318267527510483,5.6864407747594345,0.0780632809592295,0.07552152077732,0.0722303196218443,0.0708738194011854,0.0714843064893721
